image_id,street,citi,n_citi,bed,bath,sqft,price,house_cat
4952,30164 Clear Water Drive,Canyon Lake,64,5,3,3288,998000,luxury
4953,81295 National Drive,La Quinta,175,3,3,3410,1199900,luxury
4954,12 Via Haciendas,Rancho Mirage,300,4,4,3017,995000,luxury
4955,202 Crystal Bay Court,Rancho Mirage,300,4,5,4719,1297000,luxury
4956,81420 National Drive,La Quinta,175,4,4,3980,1350000,luxury
4957,71125 Star Shadow Road,Mountain Center,231,4,4,4390,1299000,luxury
4958,56961 Village Drive,La Quinta,175,4,4,4168,1249000,luxury
4959,80765 Via Savona,La Quinta,175,3,3,2883,1196000,luxury
4960,38630 MESA Road,Temecula,368,4,2,3287,1300000,luxury
4961,58345 Mijas,La Quinta,175,3,3,3551,1295000,luxury
4962,79525 Via Sin Cuidado,La Quinta,175,5,5,4296,1138000,luxury
4963,38190 Corte Jinete,Murrieta,233,4,4,4803,999999,luxury
4964,81015 Golf View Drive,La Quinta,175,5,4,3698,1295000,luxury
4965,2880 Sunrise Way,Palm Springs,266,5,4,3427,1150000,luxury
4966,20 Vista Encantada,Rancho Mirage,300,3,3,3763,1195000,luxury
4967,41255 CALLE BANDIDO,Murrieta,233,3,3,3663,1099000,luxury
4968,22312 Silverpointe Loop,Corona,87,5,4,4743,1149900,luxury
4969,16778 Nandina Avenue,Riverside,310,5,5,5426,1088000,luxury
4970,79480 Tom Fazio Lane N,La Quinta,175,2,2,2546,1195000,luxury
4971,2039 Polo Court,Riverside,310,4,4,4316,1350000,luxury
4972,81375 Legends Way,La Quinta,175,4,4,4370,1399000,luxury
4973,35695 Royal Sage Court,Palm Desert,265,3,3,3223,1150000,luxury
4974,80200 Via Pessaro,La Quinta,175,3,3,3479,1499000,luxury
4975,6043 Speyside Road,Riverside,310,5,3,3655,999900,luxury
4976,81165 Muirfield Village,La Quinta,175,4,5,4357,1499900,luxury
4977,50235 El Dorado Drive,La Quinta,175,4,4,4449,1249000,luxury
4978,7930 Harbart Drive,Riverside,310,5,5,4434,1249000,luxury
4979,20750 Corte Del Riatillo,Murrieta,233,4,3,4492,1170000,luxury
4980,81120 Kingston Heath,La Quinta,175,4,4,4363,1095000,luxury
4981,22760 Deer Run Court,Murrieta,233,5,4,4255,1179000,luxury
4982,21950 THE TRAILS Circle,Murrieta,233,5,3,4888,1389500,luxury
4983,81100 National Drive,La Quinta,175,3,3,3700,1100000,luxury
4984,47020 Sandia Creek Drive,Temecula,368,4,3,4827,1325000,luxury
4985,23000 Banbury Court,Murrieta,233,5,4,4229,1495000,luxury
4986,49232 Constitution Drive,Indio,154,5,5,5211,1295000,luxury
4987,77350 Sioux Drive,Indian Wells,153,3,3,3952,995000,luxury
4988,58 Via Santo Tomas Drive,Rancho Mirage,300,3,3,2391,1095000,luxury
4989,41925 Avenida Ortega,Temecula,368,4,3,3428,1229000,luxury
4990,1616 Calle Marcus,Palm Springs,266,3,3,2654,1375000,luxury
4991,38281 Shoal Creek Drive,Murrieta,233,4,4,4106,1049999,luxury
4992,1347 Paseo De Marcia,Palm Springs,266,3,3,2034,999999,luxury
4993,72321 Bajada Trail,Palm Desert,265,3,3,280,1184000,luxury
4994,2445 Yosemite Drive,Palm Springs,266,3,3,2539,1299900,luxury
4995,1475 Paseo De Marcia,Palm Springs,266,3,3,2056,1149000,luxury
4996,58202 Aracena,La Quinta,175,3,3,2754,1160000,luxury
4997,52345 Via Castile,La Quinta,175,3,4,3001,1275000,luxury
4998,71022 Country Club Drive,Rancho Mirage,300,4,3,5064,1495000,luxury
4999,38312 Corte Alegria,Temecula,368,4,3,3034,1199000,luxury
5000,2455 Via Lazo,Palm Springs,266,4,5,3934,998000,luxury
5001,49548 Desert Barranca Trail,Indian Wells,153,3,3,2559,1150000,luxury
5002,71656 Cholla Way,Palm Desert,265,3,2,3474,1299000,luxury
5003,358 Crest Lake Drive,Palm Desert,265,3,3,4239,995000,luxury
5004,3 Boothill Circle,Rancho Mirage,300,4,4,4382,1095000,luxury
5005,42887 Lindsay Circle,Temecula,368,5,3,3781,999000,luxury
5006,38911 Avenida Arriba,Temecula,368,8,7,4036,1349000,luxury
5007,48417 Vista Palomino,La Quinta,175,4,4,4243,1329000,luxury
5008,10931 Verdugo Road,Murrieta,233,3,2,2340,1460000,luxury
5009,915 Oceo Circle S,Palm Springs,266,3,3,2722,1070000,luxury
5010,470 E Valmonte Sur,Palm Springs,266,3,3,3333,1495000,luxury
5011,365 Pablo Drive,Palm Springs,266,4,3,2972,1495000,luxury
5012,22761 Deer Run Court,Murrieta,233,4,3,4960,1375000,luxury
5013,348 Tomahawk Drive,Palm Desert,265,3,3,3232,1275000,luxury
5014,79835 Sandia,La Quinta,175,3,3,3306,1165000,luxury
5015,146 Loch Lomond Road,Rancho Mirage,300,4,4,4034,1249000,luxury
5016,22861 Royal Adelaide Drive,Murrieta,233,5,3,4372,999000,luxury
5017,40195 Chaparral Drive,Temecula,368,4,4,4200,1150000,luxury
5018,16122 Ponderosa Lane,Riverside,310,5,3,3865,1399900,luxury
5019,70300 Frank Sinatra Drive,Rancho Mirage,300,4,5,4139,1449000,luxury
5020,48750 Vista Estrella,La Quinta,175,4,4,4243,1329000,luxury
5021,11055 Sunset Avenue,Banning,26,2,2,1130,995000,luxury
5022,73735 Jasmine Place,Palm Desert,265,4,4,2583,1249900,luxury
5023,342 Loch Lomond Road,Rancho Mirage,300,4,4,3524,999900,luxury
5024,1120 Villa Francea,Palm Springs,266,4,4,3409,1338000,luxury
5025,535 CAMINO DEL SUR,Palm Springs,266,3,3,1710,1349000,luxury
5026,38271 Tandika Trail,Palm Desert,265,6,3,4266,1119000,luxury
5027,49512 Constitution Drive,Indio,154,5,5,5628,1490000,luxury
5028,71183 Country Club Drive,Rancho Mirage,300,4,3,4801,1375000,luxury
5029,74784 Casandra Court,Indian Wells,153,2,2,2872,1295000,luxury
5030,18300 Avenida Bosque,Murrieta,233,4,4,4353,1075000,luxury
5031,35715 Tympani Circle,Palm Desert,265,4,4,3150,1070000,luxury
5032,204 Crystal Bay Court,Rancho Mirage,300,3,3,4318,1490000,luxury
5033,44525 Santa Margarita Avenue,Palm Desert,265,4,4,3305,1065000,luxury
5034,1228 San Lorenzo Road,Palm Springs,266,4,3,2876,1500000,luxury
5035,166 Loch Lomond Road Road,Rancho Mirage,300,4,4,3549,1225000,luxury
5036,195 Via Olivera,Palm Springs,266,3,3,2213,995000,luxury
5037,78102 San Timoteo Street,La Quinta,175,3,3,4308,1345000,luxury
5038,928 Mesa Grande Drive,Palm Desert,265,3,3,2430,1015000,luxury
5039,38851 Avenida La Cresta,Murrieta,233,3,2,2807,1380000,luxury
5040,78801 Starlight Lane,Bermuda Dunes,34,5,4,5003,1090000,luxury
5041,721 Bernette Way,Riverside,310,4,4,5997,1499000,luxury
5042,22650 Running Rabbit Court,Canyon Lake,64,4,5,3719,1499000,luxury
5043,351 Tomahawk Drive,Palm Desert,265,3,3,3244,1185000,luxury
5044,38355 Vista Del Bosque,Murrieta,233,4,4,4597,1425000,luxury
5045,71335 Thunderbird Terrace,Rancho Mirage,300,3,3,3933,1167000,luxury
5046,59570 Devils Ladder Road,Mountain Center,231,4,4,3300,1350000,luxury
5047,43692 Piasano Place,Temecula,368,6,6,6979,1499900,luxury
5048,41955 Avenida La Cresta,Murrieta,233,3,3,3420,997700,luxury
5049,1616 Calle Marcus,Palm Springs,266,3,3,2564,1375000,luxury
5050,1578 Murray Canyon Drive,Palm Springs,266,3,3,4238,1495000,luxury
5051,73273 Salt Cedar Street,Palm Desert,265,5,4,4600,1175000,luxury
5052,2990 Araby Circle,Palm Springs,266,3,3,3087,1195000,luxury
5053,1236 Kendrick Ct,Corona,87,5,5,5372,1295000,luxury
5054,37306 Palm View Road,Rancho Mirage,300,4,5,3531,1249000,luxury
5055,81105 Muirfield,La Quinta,175,4,4,3816,1199995,luxury
5056,1326 Madero Circle,Palm Springs,266,5,4,3077,1394000,luxury
5057,1347 S Paseo De Marcia,Palm Springs,266,3,3,2034,999999,luxury
5058,40004 Valle Vista,Murrieta,233,3,3,3202,999888,luxury
5059,81755 Macbeth Street,La Quinta,175,3,4,3131,1195000,luxury
5060,695 Racquet Club Road,Palm Springs,266,4,3,3669,1140000,luxury
5061,30605 Sorrel Lane,Canyon Lake,64,7,6,6360,1450000,luxury
5062,344 Tomahawk Drive,Palm Desert,265,4,4,3371,1095000,luxury
5063,19380 Hombre Lane,Murrieta,233,3,3,3476,1499500,luxury
5064,72950 Homestead Road,Palm Desert,265,3,3,2845,1133300,luxury
5065,27 Vista Encantada,Rancho Mirage,300,4,4,4369,1099000,luxury
5066,84051 61st Avenue,Thermal,371,3,2,1875,1195000,luxury
5067,16895 cecil place,Riverside,310,5,4,3709,1049000,luxury
5068,41025 Los Ranchos Circle,Temecula,368,3,3,3156,1100000,luxury
5069,472 Burton Way,Palm Springs,266,4,4,3008,1395000,luxury
5070,50655 El Dorado Drive,La Quinta,175,4,4,4449,1495000,luxury
5071,6170 Tiburon Drive,Riverside,310,3,2,5181,1200000,luxury
5072,2635 Anna Street,Riverside,310,5,4,3498,1295000,luxury
5073,80717 Via Savona,La Quinta,175,3,3,2883,1174900,luxury
5074,48101 Silver Spur Trail,Palm Desert,265,3,3,4166,1280000,luxury
5075,78745 Avenida La Jarita,La Quinta,175,3,3,3482,1099000,luxury
5076,55135 Autumn Valley Court,La Quinta,175,4,4,3330,1050000,luxury
5077,81550 Carboneras,La Quinta,175,4,4,3177,1095000,luxury
5078,8407 Sunset Rose Drive,Corona,87,5,4,4743,1099890,luxury
5079,8265 Sunset Rose Drive,Corona,87,5,5,5307,1149890,luxury
5080,45665 Camino Del Rey,Indian Wells,153,4,3,3469,1098000,luxury
5081,73135 Irontree Drive,Palm Desert,265,3,3,3116,1049000,luxury
5082,22539 Bear Creek Drive S,Murrieta,233,5,4,6277,1170000,luxury
5083,58420 Aracena,La Quinta,175,3,4,2898,1155000,luxury
5084,46306 Nandina Court,Indian Wells,153,3,3,4039,1490000,luxury
5085,692 Mission Creek Drive,Palm Desert,265,4,4,3576,1089000,luxury
5086,1075 Manzanita Avenue,Palm Springs,266,3,3,3510,1475000,luxury
5087,38833 Trinidad Circle,Palm Springs,266,3,4,4773,1250000,luxury
5088,80580 Via Talavera,La Quinta,175,4,4,3267,1195000,luxury
5089,855 Panorama Road,Palm Springs,266,3,3,3348,1349500,luxury
5090,51464 Marbella Court,La Quinta,175,3,3,3855,1249000,luxury
5091,30687 San Pasqual Road,Temecula,368,5,3,4769,1045000,luxury
5092,2391 Palermo Drive,Palm Springs,266,3,3,3717,1250000,luxury
5093,20875 Avenida Castilla,Murrieta,233,6,5,6298,1264000,luxury
5094,30065 Woodbine Lane,Menifee,213,5,2,3994,1200000,luxury
5095,38490 Via Roberta,Palm Springs,266,6,6,8000,1300000,luxury
5096,41855 Calle Paramo,Murrieta,233,4,4,3330,1199000,luxury
5097,1044 Tamarisk Road,Palm Springs,266,4,4,2476,1249000,luxury
5098,85501 61st Avenue,Thermal,371,5,3,2000,1500000,luxury
5099,42942 Dawnwood Street,Murrieta,233,4,3,5019,1379000,luxury
5100,43280 Via Bolero Road,Temecula,368,4,3,3879,1200000,luxury
5101,1414 2nd Street,Norco,243,3,2,1444,999999,luxury
5102,45715 Cholame Way,Indian Wells,153,4,3,4100,1325000,luxury
5103,57570 Interlachen,La Quinta,175,5,5,4773,1499000,luxury
5104,73165 Irontree Drive,Palm Desert,265,4,4,5261,1050000,luxury
5105,141 Waterford Circle,Rancho Mirage,300,4,4,4150,1299000,luxury
5106,74141 Desert Tenaja Trail,Indian Wells,153,3,3,2498,995000,luxury
5107,44830 Via Pino,Temecula,368,6,5,6573,1300000,luxury
5108,84024 Lovely Sage Ct.,Thermal,371,3,3,2832,1400000,luxury
5109,61300 San Vito Circle,Mountain Center,231,4,2,1670,1199000,luxury
5110,45575 Alta Colina Way,Indian Wells,153,3,3,3662,1100000,luxury
5111,55590 Cherry Hills Drive,La Quinta,175,4,4,3840,1195000,luxury
5112,71740 Jaguar Way,Palm Desert,265,4,4,4992,1448900,luxury
5113,77315 Coyote Creek,Indian Wells,153,3,3,3332,1050000,luxury
5114,18550 Avenida Bosque,Murrieta,233,4,3,4241,1398777,luxury
5115,37200 Glenoaks Road,Temecula,368,6,4,3550,1188888,luxury
5116,109 Royal Saint Georges Way,Rancho Mirage,300,3,3,3349,1129000,luxury
5117,71070 La Paz Road,Rancho Mirage,300,4,4,5236,1899000,luxury
5118,42509 Via Prato,Indian Wells,153,4,4,3300,1950000,luxury
5119,846 Mesa Grande Drive,Palm Desert,265,4,4,3576,1795000,luxury
5120,45700 Appian Way,Indian Wells,153,3,3,3176,1495000,luxury
5121,3046 Arroyo Seco,Palm Springs,266,5,4,3820,1545000,luxury
5122,49220 Sunrose Lane,Palm Desert,265,4,4,4351,1995000,luxury
5123,71427 Estellita Drive,Rancho Mirage,300,4,3,4929,1699000,luxury
5124,41790 Rancho Manana Lane,Rancho Mirage,300,5,5,4000,1499000,luxury
5125,359 Monte Vista Drive,Palm Springs,266,2,2,1871,1597000,luxury
5126,78137 San Timoteo Street,La Quinta,175,4,4,5526,1695000,luxury
5127,1490 Sonora Court,Palm Springs,266,4,3,2910,1500000,luxury
5128,49460 Desert Barranca Trail,Indian Wells,153,4,4,3371,1725000,luxury
5129,75537 DESIERTO Drive,Indian Wells,153,4,4,4371,1880000,luxury
5130,77240 Avenida Arteaga,La Quinta,175,4,5,5424,1495000,luxury
5131,109 Vail Dunes Court,Rancho Mirage,300,4,4,4234,1595000,luxury
5132,810 Shadow Vista,Palm Desert,265,4,4,3376,1875000,luxury
5133,50 Fincher Way,Rancho Mirage,300,3,5,4929,1645000,luxury
5134,76168 Via Chianti,Indian Wells,153,4,4,3260,1595000,luxury
5135,58162 Aracena,La Quinta,175,4,4,4027,1895000,luxury
5136,76322 Via Uzzano,Indian Wells,153,4,4,3724,1875000,luxury
5137,10 Churchill Lane,Rancho Mirage,300,3,5,4929,1999000,luxury
5138,76042 Via Chianti,Indian Wells,153,4,4,4315,1899000,luxury
5139,899 Mission Creek Drive,Palm Desert,265,4,4,4575,1899000,luxury
5140,27 Ambassador Circle,Rancho Mirage,300,5,5,4881,1849000,luxury
5141,34721 Madera De Playa Drive,Temecula,368,3,3,3354,1584500,luxury
5142,41622 Calle Vaquero,Temecula,368,6,8,5883,1795000,luxury
5143,80200 Via Pessaro,La Quinta,175,3,3,3479,1499000,luxury
5144,45854 Via Villaggio,Indian Wells,153,4,4,4169,1598000,luxury
5145,3225 Las Brisas Way,Palm Springs,266,3,3,3556,1975000,luxury
5146,81165 Muirfield Village,La Quinta,175,4,5,4357,1499900,luxury
5147,33 Topaz Court,Rancho Mirage,300,3,3,3380,1699000,luxury
5148,79110 Calle Brisa,La Quinta,175,5,4,4912,1895000,luxury
5149,43197 Joshua Road,Rancho Mirage,300,3,3,5701,1875000,luxury
5150,23000 Banbury Court,Murrieta,233,5,4,4229,1495000,luxury
5151,6930 Sandtrack Road,Riverside,310,5,5,6789,1975000,luxury
5152,1 Rocky Lane,Rancho Mirage,300,4,7,6462,1995000,luxury
5153,49250 Avenida Fernando,La Quinta,175,3,3,4600,1695000,luxury
5154,58175 Carmona,La Quinta,175,4,4,3889,1795000,luxury
5155,33350 Wolfe Street,Temecula,368,5,4,6114,1749000,luxury
5156,78800 Lima,La Quinta,175,4,4,3917,1595000,luxury
5157,76114 Via Firenze,Indian Wells,153,4,4,3260,1595000,luxury
5158,46780 Eldorado Drive,Indian Wells,153,3,3,4196,1975000,luxury
5159,48730 Via Linda,La Quinta,175,4,4,4478,1775000,luxury
5160,572 Santa Elena Road,Palm Springs,266,3,4,2690,1795000,luxury
5161,75680 Via Cortona,Indian Wells,153,4,4,4246,1725000,luxury
5162,71022 Country Club Drive,Rancho Mirage,300,4,3,5064,1495000,luxury
5163,80842 Kebon Drive,Indio,154,9,5,6020,1875000,luxury
5164,431 Monte Vista Drive,Palm Springs,266,3,4,3202,1997000,luxury
5165,81295 Thunder Gulch Way,La Quinta,175,4,4,4900,1750000,luxury
5166,40445 Sierra Maria Road,Murrieta,233,8,6,7256,1999000,luxury
5167,76290 Via Uzzano,Indian Wells,153,4,4,3766,1595000,luxury
5168,49343 Via Conquistador,La Quinta,175,4,4,4243,1850000,luxury
5169,470 E Valmonte Sur,Palm Springs,266,3,3,3333,1495000,luxury
5170,72845 Calle De La Silla,Palm Desert,265,4,4,4627,1795000,luxury
5171,365 Pablo Drive,Palm Springs,266,4,3,2972,1495000,luxury
5172,49391 Via Conquistador,La Quinta,175,4,4,4243,1749000,luxury
5173,22 Mount San Jacinto Circle,Rancho Mirage,300,4,4,3785,1950000,luxury
5174,74602 Palo Verde Drive,Indian Wells,153,3,3,4371,1895000,luxury
5175,49304 Via Conquistador,La Quinta,175,4,4,5331,1995000,luxury
5176,810 Rose Avenue,Palm Springs,266,4,3,2232,1995000,luxury
5177,75070 Inverness Drive,Indian Wells,153,4,4,3380,1529000,luxury
5178,1042 Andreas Palms Drive,Palm Springs,266,4,4,4867,1875000,luxury
5179,23700 Adams Avenue,Murrieta,233,4,3,2991,1800000,luxury
5180,49775 Little Bighorn Circle,Palm Desert,265,4,4,4220,1698900,luxury
5181,23676 TAPATIA Road,Homeland,147,3,3,3380,1699000,luxury
5182,801 Shadow,Palm Desert,265,4,4,3552,1995000,luxury
5183,964 Ceres Road,Palm Springs,266,3,2,1839,1895000,luxury
5184,35879 Belle Chaine Loop,Temecula,368,6,5,6475,1988000,luxury
5185,1228 San Lorenzo Road,Palm Springs,266,4,3,2876,1500000,luxury
5186,38271 Via Roberta,Palm Springs,266,4,7,7154,1795000,luxury
5187,635 Pinnacle Ridge Road,Riverside,310,5,6,6254,1899000,luxury
5188,20202 Avenida De Arboles,Murrieta,233,5,4,5430,1690000,luxury
5189,721 Bernette Way,Riverside,310,4,4,5997,1499000,luxury
5190,22650 Running Rabbit Court,Canyon Lake,64,4,5,3719,1499000,luxury
5191,343 Baristo Road,Palm Springs,266,4,4,2243,1525000,luxury
5192,300 Bogert Trail,Palm Springs,266,3,3,3538,1695000,luxury
5193,43692 Piasano Place,Temecula,368,6,6,6979,1499900,luxury
5194,3149 Cody Court,Palm Springs,266,4,4,3905,1599000,luxury
5195,350 Camino Sur,Palm Springs,266,5,4,3353,1900000,luxury
5196,1578 Murray Canyon Drive,Palm Springs,266,3,3,4238,1495000,luxury
5197,Residence Club Cove,La Quinta,175,3,3,3567,1600000,luxury
5198,19380 Hombre Lane,Murrieta,233,3,3,3476,1499500,luxury
5199,71205 Thunderbird Terrace,Rancho Mirage,300,4,4,5238,1548000,luxury
5200,50655 El Dorado Drive,La Quinta,175,4,4,4449,1495000,luxury
5201,100 Chalaka Place,Palm Desert,265,4,4,4230,1800000,luxury
5202,7300 Chateau Ridge Lane,Riverside,310,6,6,6129,1799999,luxury
5203,883 Mission Creek Drive,Palm Desert,265,4,4,4575,1975000,luxury
5204,814 Shadow,Palm Desert,265,4,4,3314,1895000,luxury
5205,80225 Via Valerosa,La Quinta,175,4,4,4449,1775000,luxury
5206,78865 Lima,La Quinta,175,6,4,5125,1695000,luxury
5207,76086 Via Firenze,Indian Wells,153,4,4,3300,1585000,luxury
5208,1090 Cielo Drive,Palm Springs,266,3,2,3441,1895000,luxury
5209,85501 61st Avenue,Thermal,371,5,3,2000,1500000,luxury
5210,55100 Inverness Way,La Quinta,175,4,4,4450,1575000,luxury
5211,848 Fire Dance Lane,Palm Desert,265,4,4,4575,1950000,luxury
5212,30800 Villacita Drive,Hemet,141,2,1,1210,1950000,luxury
5213,3189 Las Brisas Way,Palm Springs,266,4,4,4360,1949000,luxury
5214,3189 Las Brisas,Palm Springs,266,4,4,4360,1949000,luxury
5215,38602 Jenni Lisa Court,Cherry Valley,77,6,5,4233,1690000,luxury
5216,57570 Interlachen,La Quinta,175,5,5,4773,1499000,luxury
5217,858 Fire Dance Lane,Palm Desert,265,4,5,4580,1850000,luxury
5218,36600 Estes Park Court,Wildomar,405,2,2,1976,1600000,luxury
5219,781 Mission Creek Drive,Palm Desert,265,3,3,3082,1548000,luxury
5220,34310 Rawson Road,Winchester,407,6,5,7463,1750000,luxury
5221,232 W Overlook Road,Palm Springs,266,4,3,3391,1559000,luxury
5222,8 Ambassador Circle,Rancho Mirage,300,3,3,4753,1850000,luxury
5223,49628 Montana Way,La Quinta,175,4,4,4243,1590000,luxury
5224,77185 Avenida Arteaga,La Quinta,175,3,3,4437,1550000,luxury
5225,37 Sun Ridge Circle,Rancho Mirage,300,3,3,4708,1649000,luxury
5226,58473 Quarry Ranch Road,La Quinta,175,4,4,4161,1545000,luxury
5227,46705 Quail Run Drive,Indian Wells,153,3,3,4588,1749000,luxury
5228,2490 Piedmont Drive,Riverside,310,5,5,5346,1649999,luxury
5229,37616 Avenida La Cresta,Murrieta,233,5,3,5371,1599000,luxury
5230,35050 Via Josefina,Rancho Mirage,300,2,1,790,1495000,luxury
5231,332 Tomahawk Drive,Palm Desert,265,4,4,3869,1795816,luxury
5232,71040 Tamarisk Lane,Rancho Mirage,300,3,3,3600,1580000,luxury
5233,71200 Thunderbird Terrace,Rancho Mirage,300,4,4,4411,1700000,luxury
5234,31637 Pio Pico Road,Temecula,368,6,4,5582,1800000,luxury
5235,425 Vereda Norte,Palm Springs,266,4,4,3670,1995000,luxury
5236,2497 Caliente Drive,Palm Springs,266,4,4,3900,1599000,luxury
5237,76180 Via Saturnia,Indian Wells,153,4,4,3300,1749000,luxury
5238,480 BOGERT Trail,Palm Springs,266,3,3,3440,1549000,luxury
5239,4151 JAMESON Drive,Corona,87,4,4,6637,1595000,luxury
5240,40667 Paxton Drive,Rancho Mirage,300,4,4,4121,1625000,luxury
5241,50455 Woodmere,La Quinta,175,4,4,5170,1995000,luxury
5242,45901 Sandia Creek Drive,Temecula,368,3,2,1928,1875000,luxury
5243,935 Randall Ranch Road,Corona,87,5,5,5401,1577000,luxury
5244,3107 Arroyo Seco,Palm Springs,266,3,3,3525,1790000,luxury
5245,23 SANTA ROSA MOUNTAIN Lane,Rancho Mirage,300,4,3,3737,2000000,luxury
5246,38660 De Portola Road,Temecula,368,3,2,2800,1775000,luxury
5247,42310 Sandak Road,Temecula,368,7,5,6241,1875000,luxury
5248,37165 Palm View Road,Rancho Mirage,300,4,4,4235,1499000,luxury
5249,43688 El Faro Place,Temecula,368,5,4,4620,1525000,luxury
5250,49200 Avenida Fernando,La Quinta,175,3,3,4354,1795000,luxury
5251,701 La Estrella,Palm Springs,266,4,4,4433,1939000,luxury
5252,40001 Calle De Suenos,Murrieta,233,5,4,5441,1899900,luxury
5253,80980 Vista Del Mar,La Quinta,175,6,5,4745,1800500,luxury
5254,40715 Morningstar Road,Rancho Mirage,300,5,5,4619,1799000,luxury
5255,25 Clancy Lane Estates,Rancho Mirage,300,4,4,4720,1630000,luxury
5256,20450 VISTA FLORA,Murrieta,233,5,4,5732,1695000,luxury
5257,37895 Sky High Drive,Murrieta,233,4,5,8100,1650000,luxury
5258,71922 Desert Drive,Rancho Mirage,300,4,4,5243,1769000,luxury
5259,1013 Young Circle,Corona,87,5,5,5955,1649000,luxury
5260,73224 Fiddleneck Lane,Palm Desert,265,4,4,3870,1500000,luxury
5261,51600 Jackson Street,Coachella,82,5,5,4226,1499000,luxury
5262,40420 Calle Cancion,Temecula,368,4,4,3500,1750000,luxury
5263,1444 Murray Canyon Drive,Palm Springs,266,4,4,4285,1899000,luxury
5264,36741 Verlaine Drive,Rancho Mirage,300,4,4,4332,1599000,luxury
5265,42695 Arjay Way,Murrieta,233,5,4,5754,1535000,luxury
5266,55355 Pebble Beach,La Quinta,175,4,3,5803,1825000,luxury
5267,58235 Carmona,La Quinta,175,4,4,5116,1825000,luxury
5268,955 Ceres Road,Palm Springs,266,4,3,3369,1999000,luxury
5269,80450 Avenue 50,Indio,154,7,5,5050,1875000,luxury
5270,79330 Brookville,La Quinta,175,3,3,4839,1995000,luxury
5271,37990 Avenida La Cresta,Murrieta,233,4,3,3978,1500000,luxury
5272,40371 Scanlon Road,Temecula,368,4,3,3570,1550000,luxury
5273,49180 Sunrose Lane,Palm Desert,265,3,3,4903,1495000,luxury
5274,57870 Troon Way,La Quinta,175,4,4,4828,1750000,luxury
5275,77730 Cove Pointe Circle,Indian Wells,153,3,3,5001,1499000,luxury
5276,53741 Via Bellagio,La Quinta,175,3,3,4837,1995000,luxury
5277,37925 Avenida La Cresta,Murrieta,233,6,6,7208,1750000,luxury
5278,43377 Via Orvieto,Indian Wells,153,4,4,4064,1875000,luxury
